id,amount,merchant,description,category,region,date
EXP003667,10.75,YouTube Premium #1238,STREAMING,entertainment,NJ,2025-10-26
EXP002674,69.42,Exxon FL,TOLL,transport,FL,2025-07-07
EXP007341,73.76,DEBIT CVS Pharmacy #7382,PHARMACY,healthcare,CA,2025-08-09
EXP004913,1562.08,CREDIT Samsung #5322,SOFTWARE,technology,IL,2025-01-27
EXP006356,83.92,AMZN MKTP US PG&E,SERVICE CHARGE,utilities,FL,2025-08-12
EXP002159,51.67,Uber #2881,FUEL CHARGE,transport,FL,2025-05-21
EXP000731,27.8,Subway,COFFEE,food,TX,2025-02-25
EXP000982,15.82,Dominos,MOBILE ORDER,food,FL,2025-09-04
EXP000302,13.89,McDonald's,COFFEE DEBIT,food,MA,2024-12-03
EXP000918,58.93,McDonalds,MOBILE ORDER,food,WA,2025-09-24
EXP007982,496.33,CVS Pharmacy #3456,PRESCRIPTION,healthcare,WA,2025-07-18
EXP002180,68.97,Taxi Co,Taxi CHARGE,transport,MA,2025-04-15
EXP005623,55.49,DEBITS afway #354,INSTORE,groceries,MA,2025-10-01
EXP006177,329.01,ACH DTE Energy #8106,SERVICE CHARGE,utilities,NJ,2025-06-22
EXP005280,51.74,Safeway #9304,INSTORE ONLINE,groceries,NJ,2025-04-18
EXP007066,373.76,Health Clinic XXEZ3J,PRESCRIPTION POS,healthcare,MA,2025-06-30
EXP001870,88.17,Walmart #6554,ORDER,shopping,CA,2025-01-22
EXP000524,16.49,McDonald's RD399Q,POS PURCHASE,food,TX,2024-11-29
EXP000621,21.69,Dominos #7980,MEAL ONLINE,food,NJ,2025-09-05
EXP000356,7.38,Burger King,POS PURCHASE,food,NJ,2025-07-27
EXP001092,171.1,Walmart #7289,ONLINE ORDER,shopping,CA,2025-04-29
EXP000637,24.15,Burger King,Burger CHARGE,food,NJ,2024-12-26
EXP002313,76.92,Lyft #7241,FUEL CHARGE,transport,WA,2025-09-30
EXP003428,14.5,ACH Disney+ #7678,FEE AUTO-PAY,entertainment,NJ,2024-11-07
EXP002228,85.55,ONLINE Shell #8592,TOLL POS,transport,NJ,2025-08-03
EXP007277,95.11,CVS Pharmacy #8892,CVS PURCHASE,healthcare,CA,2025-04-03
EXP004762,832.55,Apple Store,APP PURCHASE,technology,WA,2025-02-22
EXP005921,140.16,Trader Joe's FL,Trader PURCHASE,groceries,NJ,2024-12-13
EXP002386,43.47,Taxi Co,TRIP,transport,FL,2025-04-29
EXP001467,392.99,Amazon #3239,WEB PURCHASE,shopping,MA,2025-07-22
EXP007075,186.93,Health Clinic #3236,PRESCRIPTION,healthcare,WA,2025-08-19
EXP007466,109.7,CVS Pharmacy #5167,PRESCRIPTION,healthcare,NJ,2025-02-20
EXP005855,49.76,Safeway #2917,SUPERMARKET,groceries,WA,2025-09-02
EXP005749,197.85,ONLINE Whole Foods NJ,DELI,groceries,NY,2025-06-02
EXP000161,15.66,Burgtr King #449,MEAL,food,CA,2025-09-10
EXP001427,450.14,Target CA,RETAIL,shopping,NY,2025-07-14
EXP006024,357.27,Verizon,AUTOPAY ONLINE,utilities,FL,2025-02-08
EXP002168,9.48,ONLINE Exxon #4027,RIDE,transport,FL,2025-04-03
EXP004193,775.4,Samsung CA,SOFTWARE,technology,WA,2025-06-20
EXP003928,13.72,Disney+ #418,SUBSCRIPTION,entertainment,MA,2025-01-23
EXP001597,177.06,AMZN.COM/BILL6394 NJ,RETAIL,shopping,FL,2025-09-25
EXP001344,166.72,eBay #6358,WEB PURCHASE,shopping,MA,2025-10-31
EXP002797,74.03,ONLINE Uber NJ,TOLL,transport,NJ,2025-04-14
EXP006366,221.32,AT&T,AUTOPAY,utilities,CA,2024-11-15
EXP001531,71.56,Walmart,ORDER ONLINE,shopping,MA,2025-04-20
EXP005397,11.82,Aldi,Aldi PURCHASE,groceries,NJ,2025-05-27
EXP004542,41.7,POS Apple Store CA,POS CHARGE,technology,NJ,2025-08-08
EXP003481,7.16,Netflix,Netflix PURCHASE,entertainment,FL,2025-07-19
EXP003031,10.39,Spotify #186,FEE,entertainment,IL,2025-03-03
EXP002247,14.35,Sell #2434,FUEL CHARGE DEBIT,transport,NY,2025-08-23
EXP000795,33.96,KFC #6236,APP PURCHASE,food,WA,2025-10-03
EXP006632,236.23,POS Comcst,BILL PAYMENT,utilities,FL,2024-12-22
EXP006944,140.19,CREDIT DTE Energy 1SKUW0,UTILITY BILL,utilities,WA,2025-04-24
EXP004841,1160.44,Microsoft Store #3490,SOFTWARE,technology,MA,2025-05-22
EXP004288,650.62,Google Play #1983,ELECTRONICS,technology,IL,2025-02-09
EXP005653,99.53,ONLINE Aldi #857,DELI,groceries,CA,2025-06-06
EXP007423,154.23,CVS Pharmacy,CLINIC,healthcare,TX,2025-04-17
EXP003125,19.87,POS Spotify #2421,FEE,entertainment,MA,2025-03-22
EXP004258,291.16,Microsoft Store 1392,SOFTWARE,technology,NJ,2024-12-02
EXP005589,180.94,Whole Foods,FRESH,groceries,MA,2025-07-01
EXP000867,3.07,CREDIT KFC CDTED0,POS PURCHASE,food,WA,2024-12-17
EXP004668,115.64,CREDIT Samsung #9272,DEVICE,technology,TX,2025-02-02
EXP001009,208.91,eBay,RETAIL,shopping,TX,2025-09-11
EXP006747,393.71,Verizon MA,Verizon PURCHASE,utilities,NJ,2025-07-15
EXP002965,39.87,AMZN MKTP US Taxi Co #8391,AMZN CHARGE,transport,WA,2025-07-04
EXP004228,1797.18,Google Play #7971,ELECTRONICS,technology,NY,2025-09-13
EXP002695,11.37,BP MA,BP CHARGE,transport,NY,2024-11-20
EXP006468,104.89,AT&T,AUTOPAY,utilities,IL,2025-10-18
EXP006683,330.77,Comcast #9666,BILL PAYMENT ONLINE,utilities,WA,2025-02-27
EXP001267,418.77,eBay #2276,WEB PURCHASE AUTO-PAY,shopping,NY,2025-04-07
EXP004213,201.1,Microsoft Store,APP PURCHASE,technology,NJ,2024-12-20
EXP003231,10.99,pSotify FL,pSotify CHARGE,entertainment,MA,2025-10-28
EXP001612,211.31,Walmart,ONLINE ORDER,shopping,FL,2024-12-26
EXP007684,434.49,Walgreens,CLINIC,healthcare,FL,2025-01-19
EXP004618,1322.99,Samsung,SOFTWARE,technology,NJ,2024-12-19
EXP003254,12.65,Spotify,STREAMING,entertainment,TX,2025-04-05
EXP000983,25.66,McDonalds,McDonalds CHARGE,food,CA,2025-03-14
EXP006230,319.9,AMZN MKTP US AT&T #937,SERVICE CHARGE,utilities,IL,2025-06-22
EXP006333,96.67,Comcast,AUTOPAY DEBIT,utilities,CA,2025-03-28
EXP007878,63.95,CREDIT CVS Pahrmacy #2013,PRESCRIPTION DEBIT,healthcare,TX,2025-09-03
EXP005668,81.11,Safeway #3655,DELI,groceries,TX,2025-06-26
EXP000310,20.76,Subway,COFFEE,food,CA,2025-07-30
EXP005679,132.25,AMZN MKTP US Kroger #5025,SUPERMARKET,groceries,CA,2025-06-19
EXP006778,236.24,PG&E,BILL PAYMENT,utilities,TX,2025-01-29
EXP002786,75.74,Taxi Co #7324,FUEL CHARGE ONLINE,transport,NJ,2024-12-10
EXP007213,43.28,CVS Pharmacy #6784,PHARMACY,healthcare,CA,2025-06-21
EXP004829,871.79,Apple Store CA,ELECTRONICS,technology,FL,2025-03-17
EXP000631,14.04,McDonald's #5103,POS PURCHASE,food,CA,2025-11-01
EXP007161,190.07,CVS Pharmacy #5533,CLINIC,healthcare,CA,2025-03-10
EXP000130,55.08,KFC 0GJVY5,POS PURCHASE,food,FL,2025-04-12
EXP001691,84.64,AMZN MKTP US Best Buy #6211,RETAIL,shopping,MA,2025-09-07
EXP002360,52.08,Uber FL,GASOLINE,transport,MA,2025-08-24
EXP003694,10.77,POS Disney+,FEE,entertainment,CA,2025-08-03
EXP007539,302.23,DEBIT Walgreens #2694,DEBIT CHARGE,healthcare,NJ,2025-07-02
EXP003781,5.42,Spotify #653,Spotify CHARGE,entertainment,IL,2025-08-28
EXP003112,18.03,CREDITpDisney+ NJ,STREAMING POS,entertainment,WA,2025-04-20
EXP004454,918.1,ACH Microsoft Store #4921,ELECTRONICS,technology,TX,2025-10-21
EXP006570,101.5,ONLINE Verizon,BILL PAYMENT,utilities,FL,2024-12-11
EXP005617,134.82,roger,GROCERY,groceries,TX,2024-11-18
EXP000694,35.17,STBK #62,APP PURCHASE,food,CA,2025-01-16
EXP004867,1255.36,Apple Store,SOFTWARE,technology,NJ,2025-07-09
EXP005402,185.41,Kroger NJ,DELI,groceries,TX,2024-12-12
EXP003100,19.81,YouTbe Premium #675,STREAMING,entertainment,FL,2025-10-25
EXP003267,11.5,Spotify #3889,MONTHLY SUBSCRIPTION DEBIT,entertainment,NY,2025-03-08
EXP007733,114.93,DEBIT Walgreens JIA5AV,CLINIC DEBIT,healthcare,MA,2024-12-21
EXP005516,122.27,Kroger #7364,FRESH,groceries,NJ,2025-01-21
EXP005428,146.93,Adli,INSTORE ONLINE,groceries,IL,2025-02-22
EXP002468,44.01,DEBIT Exxon #2905,TOLL,transport,NJ,2025-06-11
EXP004150,988.15,Apple Store,Apple CHARGE,technology,IL,2025-02-18
EXP005852,166.87,Aldi IL,FRESH,groceries,NJ,2025-07-24
EXP002219,94.04,Shell #5200,FUEL CHARGE,transport,TX,2025-04-09
EXP003525,12.38,YouTube Premium,STREAMING,entertainment,CA,2025-01-16
EXP001133,251.43,ONLINE eBay #812,ORDER DEBIT,shopping,CA,2025-02-16
EXP002570,66.18,Exxon,RIDE,transport,MA,2025-08-03
EXP005051,61.6,Kroger #4441,Kroger PURCHASE,groceries,FL,2025-09-24
EXP001942,396.66,Walmart #2774,ORDER,shopping,MA,2025-05-31
EXP003796,10.85,CREDIT YouTube Premium #8028,MONTHLY SUBSCRIPTION DEBIT,entertainment,NJ,2025-09-29
EXP001213,257.28,Best Buy,Best CHARGE,shopping,MA,2025-01-15
EXP006794,353.52,PG&E,UTILITY BILL,utilities,NY,2025-09-13
EXP006517,203.26,DTE Energy #7868,SERVICE CHARGE,utilities,FL,2025-06-03
EXP002068,36.2,POS Uber #9663,TRIP,transport,NJ,2025-09-02
EXP006109,258.54,DTE Energy,BILL PAYMENT DEBIT,utilities,CA,2025-02-21
EXP000162,7.48,DEBIT Starbucks UVFMH0,APP PURCHASE,food,CA,2025-08-22
EXP003905,7.09,Disney+,FEE,entertainment,NY,2024-11-26
EXP007044,59.14,Waxgeens #448,CLINIC,healthcare,CA,2025-11-01
EXP004152,290.29,Google Play,DEVICE,technology,NJ,2025-01-23
EXP000817,20.81,ONLINE McDonalds #999,ONLINE PURCHASE,food,WA,2024-11-09
EXP001425,63.32,BestkBuy #7577,ORDER,shopping,CA,2025-06-08
EXP002373,31.1,Uber #8203,TRIP AUTO-PAY,transport,NY,2025-08-21
EXP001272,44.79,ACH Best Buy #1180,ONLINE ORDER,shopping,FL,2025-03-18
EXP007686,405.35,Rite Aid TX,HEALTHCARE SERVICE POS,healthcare,CA,2025-01-18
EXP001656,184.24,eBay #1917,RETAIL,shopping,IL,2025-08-20
EXP002139,58.81,BP WA,BP PURCHASE,transport,MA,2024-11-26
EXP006208,58.13,Verizon #2626,AUTOPAY,utilities,WA,2024-12-26
EXP003041,9.74,YouTube Premium,SUBSCRIPTION,entertainment,MA,2025-02-15
EXP007679,417.31,Walgreens,PHARMACY,healthcare,CA,2025-01-22
EXP000535,42.47,Subawy #94s,Subawy CHARGE,food,WA,2024-12-26
EXP004050,1452.29,Microsoft ore #9248,SOFTWARE,technology,CA,2024-12-16
EXP001112,327.62,AMZN.COM/BILL4125 W9JZF4,RETAIL POS,shopping,CA,2025-04-03
EXP001247,157.08,Best Buy,MKTPLACE,shopping,MA,2025-04-22
EXP006497,32.08,Verizon,SERVICE CHARGE,utilities,CA,2025-05-23
EXP000865,49.19,ACH Dominos #2048,ACH PURCHASE,food,IL,2025-02-21
EXP003227,19.21,Disney+ WA,MONTHLY SUBSCRIPTION,entertainment,MA,2025-07-18
EXP001818,48.73,Best puy #8022,MKTPLACE DEBIT,shopping,NY,2025-04-11
EXP004879,1621.31,Apple Store #2467,APP PURCHASE,technology,CA,2025-05-26
EXP006225,105.48,AMZN MKTP US Comcast #6604,AMZN PURCHASE,utilities,TX,2025-05-30
EXP005982,70.34,Safeway TX,INSTORE,groceries,NY,2025-03-23
EXP006078,276.15,AT&T RHLM2I,SERVICE CHARGE,utilities,IL,2025-06-26
EXP005252,83.29,ACH Aldi #9885,FRESH ONLINE,groceries,IL,2025-10-01
EXP004781,1322.38,Google Play,DEVICE POS,technology,NY,2025-04-22
EXP001662,89.55,AMZN.COM/BILL7648 #303,MKTPLACE AUTO-PAY,shopping,NY,2025-07-07
EXP005091,126.05,NOLINE Adli #6208,FRESH,groceries,TX,2025-09-25
EXP007668,218.65,Walgreens #9001,Walgreens PURCHASE,healthcare,CA,2024-11-24
EXP005641,202.1,Aldi #3664,FRESH,groceries,NJ,2025-02-13
EXP007777,321.94,AMZN MKTP US Rite Aid,AMZN PURCHASE,healthcare,NY,2025-01-15
EXP004034,1100.34,Dell,DEVICE,technology,NJ,2025-10-01
EXP002830,92.84,Lyft CA,Lyft CHARGE,transport,TX,2025-01-15
EXP007247,17.15,ACH Rite Aid NY,PHARMACY,healthcare,IL,2025-03-21
EXP002490,61.78,BP,GASOLINE,transport,MA,2025-07-21
EXP007703,366.25,Health Clinic #3033,HEALTHCARE SERVICE,healthcare,IL,2025-05-15
EXP004706,386.36,Apple Store #2998,SOFTWARE ONLINE,technology,WA,2024-12-22
EXP005120,234.94,POS Aldi #1778,POS PURCHASE,groceries,NJ,2025-03-31
EXP004003,836.36,Microsoft tore,Microsoft CHARGE,technology,NJ,2025-08-25
EXP003208,19.26,Netflix #2422,STREAMING,entertainment,WA,2025-04-22
EXP003327,19.32,Disney+,STREAMING,entertainment,NJ,2025-09-14
EXP002711,40.92,Lyft #8476,TRIP,transport,CA,2024-11-08
EXP004849,675.95,DEBIT Samsung,APP PURCHASE AUTO-PAY,technology,MA,2025-02-16
EXP004632,346.19,POS Google Play #395,DEVICE,technology,NJ,2024-11-25
EXP004813,340.4,Samsung #388,ELECTRONICS,technology,NJ,2025-02-11
EXP006763,113.56,Comcast #9158,SERVICE CHARGE,utilities,MA,2025-01-02
EXP003971,11.96,YouTube Premium #1918,STREAMING,entertainment,WA,2025-03-01
EXP005953,31.46,Kroger #5143,INSTORE,groceries,FL,2025-01-07
EXP006573,278.44,Verizon NJ,Verizon CHARGE,utilities,CA,2025-06-02
EXP003599,15.92,Disney+ CA,MONTHLY SUBSCRIPTION AUTO-PAY,entertainment,MA,2025-04-19
EXP004679,1920.13,Samsung #3573,SOFTWARE AUTO-PAY,technology,CA,2025-02-13
EXP005219,100.03,Trader Joe's #3999,GROCERY AUTO-PAY,groceries,IL,2025-03-18
EXP007821,179.39,CVS Pharmacy,HEALTHCARE SERVICE DEBIT,healthcare,WA,2025-06-23
EXP004174,1055.79,Apple Store,DEVICE,technology,WA,2025-07-19
EXP003614,15.95,Netflix,STREAMING POS,entertainment,MA,2025-10-06
EXP007359,370.4,Health Clinic #1927,CLINIC,healthcare,CA,2025-03-04
EXP001318,151.14,NOLIN EBest Buy #2179,ONLINE ORDER POS,shopping,TX,2025-06-02
EXP007916,491.51,CVS Pharmacy #1437,PHARMACY,healthcare,WA,2024-12-14
EXP006051,338.04,POS PG&E LY4BSW,UTILITY BILL,utilities,WA,2025-09-25
EXP001315,227.14,Best Buy,RETAIL POS,shopping,NY,2025-09-04
EXP005441,153.18,Kroger,SUPERMARKET,groceries,MA,2024-12-27
EXP001369,454.95,Walmart,RETAIL,shopping,TX,2025-07-20
EXP002384,75.09,CREDIT Lyft,CREDIT CHARGE,transport,TX,2025-04-18
EXP001568,420.46,AMZN MKTP US9Best Buy,MKTPLACE,shopping,WA,2025-08-23
EXP000597,38.66,Starbucks,Starbucks PURCHASE,food,TX,2025-10-18
EXP000480,25.52,DEBIT Dominos,INSTORE,food,NY,2025-04-30
EXP001172,18.75,CREDIT Target CA,CREDIT PURCHASE,shopping,WA,2025-01-12
EXP006857,284.82,Verizon,BILL PAYMENT,utilities,MA,2025-09-22
EXP000197,44.31,Starbucks,COFFEE ONLINE,food,CA,2025-09-18
EXP007874,355.66,Rite Aid #4438,PHARMACY,healthcare,CA,2025-10-24
EXP005504,242.4,Trader Joe's #6225,SUPERMARKET POS,groceries,IL,2024-11-11
EXP002725,60.74,Exo A,GASOLINE,transport,NY,2024-12-06
EXP006769,165.43,Comcast,SERVICE CHARGE ONLINE,utilities,IL,2025-06-15
EXP003108,9.37,Disney+,SUBSCRIPTION ONLINE,entertainment,WA,2025-10-02
EXP006983,40.57,DTE Energy CA,BILL PAYMENT,utilities,CA,2025-06-10
EXP005321,67.97,Kroger IL,Kroger PURCHASE,groceries,NY,2025-08-27
EXP002170,16.55,Shell CA,Shell PURCHASE,transport,FL,2025-01-12
EXP006406,162.59,POS Comcast WA,BILL PAYMENT,utilities,FL,2025-01-28
EXP005918,182.55,ONLINE Kroger #8761,FRESH,groceries,NY,2024-12-16
EXP002416,99.89,DEBIT Taxi Co #9399,RIDE,transport,WA,2025-05-13
EXP003786,16.44,ONLINE Spotify ZNZHUX,SUBSCRIPTION,entertainment,MA,2025-10-28
EXP002457,43.46,Lyft #4499,GASOLINE,transport,WA,2025-06-23
EXP001585,184.41,Target #1437,Target CHARGE,shopping,NY,2025-09-30
EXP002708,93.31,Taxi Co #2929,RIDE,transport,TX,2025-06-07
EXP005495,54.1,Trader Joe's,FRESH,groceries,TX,2025-04-27
EXP007611,329.59,Walgreens FL,PRESCRIPTION,healthcare,MA,2025-04-23
EXP006361,185.65,Comcast #1654,AUTOPAY,utilities,MA,2024-12-31
EXP002233,31.73,Uber #726,RIDE AUTO-PAY,transport,NY,2024-12-10
EXP003907,5.08,DEBIT Netflix #7380,FEE,entertainment,WA,2025-06-16
EXP005270,77.45,Whole Foods CA,GROCERY,groceries,NY,2024-12-03
EXP007043,37.71,POS Rite Aid,PRESCRIPTION,healthcare,FL,2025-05-26
EXP000738,42.71,KFC #8710,COFFEE POS,food,WA,2025-05-01
EXP006303,206.26,Verizon #5922,SERVICE CHARGE ONLINE,utilities,MA,2025-07-07
EXP001348,289.37,WMART,RETAIL,shopping,TX,2025-04-15
EXP003862,19.64,YouTube Premium #5773,STREAMING DEBIT,entertainment,CA,2025-06-28
EXP006397,349.13,DTE Energy #7875,BILL PAYMENT,utilities,CA,2024-11-06
EXP006321,260.79,PG&E #9137,SERVICE CHARGE,utilities,WA,2025-06-25
EXP006422,122.16,AMZN MKTP US AT&T,BILL PAYMENT,utilities,FL,2025-03-13
EXP001765,467.1,WALMART #8881,ORDER,shopping,NY,2025-04-11
EXP003064,15.3,Netflix #682,MONTHLY SUBSCRIPTION DEBIT,entertainment,FL,2025-02-03
EXP007306,54.6,Health Clinic IL,PRESCRIPTION,healthcare,NJ,2025-08-21
EXP000744,11.89,DEBIT Subway,MOBILE ORDER,food,IL,2025-07-05
EXP006995,278.02,AMZN MKTP US PG&E #6745,UTILITY BILL POS,utilities,NY,2025-01-02
EXP003918,12.52,CREDIT YouTube Premium #2213,CREDIT PURCHASE,entertainment,NY,2025-08-04
EXP000520,21.88,MC c9675,INSTORE,food,MA,2025-05-13
EXP000343,12.59,KFC #1361,COFFEE AUTO-PAY,food,FL,2025-02-26
EXP003478,9.47,YouTube Premium,FEE,entertainment,TX,2025-09-15
EXP000576,58.62,MCD FL,POS PURCHASE DEBIT,food,CA,2024-11-12
EXP005586,24.01,Trader Joe's TX,DELI,groceries,TX,2025-07-18
EXP001398,388.14,eBay TX,WEB PURCHASE AUTO-PAY,shopping,FL,2024-11-03
EXP006447,42.43,Comcast #6203,Comcast CHARGE,utilities,CA,2025-07-31
EXP002237,78.29,BP #2777,TRIP,transport,NJ,2025-09-21
EXP007082,143.04,CVS Pharmacy #7336,HEALTHCARE SERVICE ONLINE,healthcare,NJ,2024-11-25
EXP003131,19.42,Netflix,FEE,entertainment,TX,2025-06-15
EXP001651,32.31,Amazon #3660,Amazon PURCHASE,shopping,NJ,2025-07-02
EXP003504,5.54,AMZN MKTP US Disney+ NJ,MONTHLY SUBSCRIPTION,entertainment,MA,2025-03-05
EXP005534,155.82,Whol eFoods,DELI,groceries,IL,2025-07-27
EXP007929,54.31,Health Clinic,CLINIC DEBIT,healthcare,CA,2025-10-06
EXP005633,186.32,CAH Aldi #7747,SUPERMARKET,groceries,FL,2025-01-11
EXP004890,413.22,Dell #4103,ELECTRONICS,technology,NY,2025-08-10
EXP002277,70.4,Taxi Co,Taxi PURCHASE,transport,NY,2025-05-12
EXP003245,18.82,Disnye+,MONTHLY SUBSCRIPTION,entertainment,FL,2025-04-28
EXP000111,52.65,Subway #1805,APP PURCHASE,food,NY,2024-12-31
EXP003431,18.64,Spotify #2500,MONTHLY SUBSCRIPTION,entertainment,NY,2025-04-29
EXP005284,221.87,Trader Joe's #2242,DELI,groceries,IL,2025-06-23
EXP001800,84.03,Amazon,RETAIL,shopping,IL,2025-10-16
EXP006197,152.76,Verizon,BILL PAYMENT DEBIT,utilities,NY,2025-04-10
EXP000083,16.75,POS Subway #5636,POS PURCHASE,food,NJ,2025-03-22
EXP005763,103.52,Kroger #4437,DELI,groceries,MA,2024-11-11
EXP004534,1117.51,Dell,ELECTRONICS ONLINE,technology,CA,2025-05-03
EXP001893,368.16,Target #8902,RETAIL,shopping,CA,2025-03-03
EXP002414,44.34,Shell WA,FUEL CHARGE POS,transport,IL,2025-09-11
EXP003597,17.62,Disney+ NY,FEE DEBIT,entertainment,WA,2025-08-14
EXP000212,44.51,ACH McDonalds #7045,ACH PURCHASE,food,NY,2025-05-21
EXP001977,349.21,eBay #8052,MKTPLACE,shopping,CA,2025-01-02
EXP003430,6.73,Disney+,STREAMING AUTO-PAY,entertainment,MA,2025-01-20
EXP001116,98.94,AMZN.COM/BILL7414 FL,MKTPLACE AUTO-PAY,shopping,TX,2025-04-18
EXP006075,37.31,PG&E #5862,PG&E PURCHASE,utilities,NJ,2025-02-01
EXP000973,50.37,McDonalds IL,McDonalds PURCHASE,food,TX,2025-03-02
EXP003145,16.8,Disney+ WCC2P3,Disney+ CHARGE,entertainment,FL,2025-05-08
EXP001455,216.87,Walmart #1325,ORDER,shopping,NY,2025-05-09
EXP006375,163.21,Verizon #4551,AUTOPAY,utilities,NJ,2025-01-31
EXP002077,66.04,Taxi Co,Taxi CHARGE,transport,MA,2025-04-16
EXP005585,35.89,Kroger #4099,SUPERMARKET,groceries,TX,2024-12-17
EXP002427,30.44,Uber FL,FUEL CHARGE,transport,TX,2025-06-26
EXP005189,42.83,ONLINE Trader Joe's,ONLINE PURCHASE,groceries,FL,2024-12-03
EXP007050,310.44,DEBIT CVS Pharmacy CA,CLINIC,healthcare,FL,2025-02-12
EXP004681,1392.66,Samsung,ELECTRONICS ONLINE,technology,WA,2024-11-28
EXP005765,9.17,Kroger #4909,Kroger PURCHASE,groceries,FL,2025-09-18
EXP002388,48.07,BP MFZ5WW,FUEL CHARGE POS,transport,CA,2025-04-10
EXP001615,348.5,Target 42GFAU,ONLINE ORDER,shopping,IL,2025-09-05
EXP004385,322.15,Microsoft torb #2920,APP PURCHASE,technology,FL,2025-04-10
EXP007960,17.51,CVS Pharmacy #572,HEALTHCARE SERVICE AUTO-PAY,healthcare,FL,2025-08-14
EXP002812,32.36,Uber #6830,TOLL ONLINE,transport,FL,2025-04-12
EXP002784,90.9,Shell #8139,RIDE,transport,IL,2025-08-19
EXP005844,65.02,AMZN MKTP US Safeway #9927,GROCERY POS,groceries,TX,2025-04-25
EXP000274,34.56,CREDIT Starbucks #1587,INSTORE,food,IL,2025-05-09
EXP004508,1655.19,Gogole Play #2342,Gogole CHARGE,technology,IL,2025-11-01
EXP003864,19.18,AMZN MKTP US YouTube Premium #6005,SUBSCRIPTION,entertainment,FL,2025-01-07
EXP001749,331.43,Beay #9323,MKTPLACE,shopping,IL,2025-06-13
EXP005238,120.34,Safeway #7637,INSTORE,groceries,TX,2024-12-19
EXP007309,17.19,CVS Pharmacy,CLINIC ONLINE,healthcare,MA,2025-02-23
EXP007088,288.77,Health Clinic,PHARMACY,healthcare,WA,2025-07-22
EXP006389,203.61,Veripon NY,BILL PAYMENT,utilities,TX,2025-09-21
EXP000071,11.03,CREDIT Burger Kig WA,MEAL POS,food,TX,2025-06-14
EXP003335,12.17,POS Netflix #1360,FEE POS,entertainment,NY,2025-08-05
EXP007238,330.75,Walrgenes#1472,CLINIC,healthcare,TX,2025-10-16
EXP004496,396.8,Samsung,DEVICE,technology,WA,2025-08-14
EXP003958,14.11,Netflix,SUBSCRIPTION,entertainment,TX,2025-02-22
EXP007815,363.49,Walgreens #9691,HEALTHCARE SERVICE,healthcare,NY,2025-07-07
EXP005026,180.71,Whole Foods,FRESH,groceries,NJ,2025-07-16
EXP003454,7.52,Spotify FL,FEE DEBIT,entertainment,WA,2025-05-21
EXP002644,84.6,Lyft,GASOLINE DEBIT,transport,WA,2025-10-05
EXP001150,209.9,Target #5740,RETAIL,shopping,MA,2025-06-28
EXP002829,56.53,Shell,RIDE,transport,WA,2025-04-27
EXP003524,19.42,ACH YouTube Premium #6282,STREAMING,entertainment,NJ,2025-08-10
EXP003628,14.95,Netflix #415,MONTHLY SUBSCRIPTION,entertainment,IL,2024-12-31
EXP005615,75.16,Aldi 14QKDF,SUPERMARKET,groceries,IL,2025-10-11
EXP005174,231.72,Whole Foods #4215,SUPERMARKET,groceries,NY,2025-10-02
EXP000037,29.73,KF CWA,POS PURCHASE,food,CA,2025-01-17
EXP000712,29.69,Starbucks,COFFEE,food,MA,2025-06-14
EXP006959,344.66,ACH AT&T #7914,BILL PAYMENT,utilities,IL,2025-03-25
EXP002691,68.86,AMZN MKTP US Uber #9487,RIDE,transport,TX,2025-03-14
EXP003252,10.63,Diney+,MONTHLY SUBSCRIPTION,entertainment,CA,2025-10-23
EXP002937,20.04,Uber #7980,TOLL,transport,CA,2025-04-18
EXP000232,52.46,Burger King #5132,POS PURCHASE ONLINE,food,NJ,2025-07-09
EXP004866,740.45,Dell,ELECTRONICS,technology,CA,2025-02-02
EXP003990,10.68,Spotify #7711,STREAMING AUTO-PAY,entertainment,NJ,2025-05-31
EXP005313,138.75,POS zrber #95b4,POS PURCHASE,groceries,FL,2025-08-19
EXP003203,19.31,POS Disney+ #5739,FEE,entertainment,IL,2025-06-06
EXP002591,40.09,Taxi Co #8909,FUEL CHARGE,transport,WA,2025-10-08
EXP005261,145.75,CREDIT Safeway #7213,INSTORE,groceries,CA,2025-05-08
EXP005930,80.11,WHOLE FD,FRESH,groceries,MA,2025-09-04
EXP004783,1539.82,Dell NJ,ELECTRONICS,technology,FL,2025-09-22
EXP001658,443.35,DEBIT Best Buy,RETAIL,shopping,NJ,2025-07-21
EXP002873,52.78,Shell #3246,TOLL,transport,NY,2025-07-05
EXP004195,424.55,Dell,DEVICE,technology,MA,2025-02-27
EXP003307,19.86,Spotify,SUBSCRIPTION,entertainment,TX,2025-07-15
EXP005549,132.04,DEBIT WHOLEFOODS #8767,INSTORE,groceries,MA,2025-03-10
EXP005300,72.92,Safew1y,GROCERY,groceries,MA,2025-06-12
EXP001058,84.33,ONLINE Target,ONLINE ORDER,shopping,TX,2025-09-02
EXP005088,239.7,Aldi A7UAKT,FRESH,groceries,IL,2025-08-23
EXP006779,156.72,AT&T #8933,AT&T PURCHASE,utilities,MA,2025-10-02
EXP006641,383.32,DTE Eery #3702,DTE PURCHASE,utilities,NJ,2025-01-07
EXP006500,388.44,AT&T,SERVICE CHARGE,utilities,CA,2025-05-05
EXP002534,97.3,Taxi Co,FUEL CHARGE,transport,MA,2025-08-03
EXP004222,521.26,Microsoft Store,ELECTRONICS,technology,TX,2025-05-18
